Species
Grapsus tenuicrustatus
Charybdis truncata
Lecanurius planifrontalis
Geograpsus stormi
Micippa margaritifera
Scalpellum stearnsi
Ancylocaris brevicarpalis
Meiosquilla quadridens
Actaea perspinosa
Neoacasta laevigata
Caudoeuraphia caudata
Spongicola tropicanus
Agononida norfocerta
Neomormonilla minor
Cirolana stenoura
Procampylaspis acanthomma
Pontonides maldivensis
Lipkemenes lanipes
Ditrichocorycaeus tenuis
Gomumucheres angularis
Pisa calva
Atergatis latissimus
Hyastenus elatus
Cloridopsis dubia
Lydia annulipes
Alpheus xanthocarpus
Necronectes tajinensis
Sapphirina scarlata
Scalpellum scalpellum
Quantanthura brasiliensis
Elasmopus rapax
Paratyphis parvus
Munidopsis scobina
Stereomastis talismani
Pseudanthessius planus
Trichopeltarion elegans
Caridina striata
Vir smiti
Chirundina indica
Thaumastocaris streptopus
Allosergestes pectinatus
Saron marmoratus
Pylopaguropsis bellula
Makrokylindrus paramonodi
Stellicomes bisphaerulifer
Austruca perplexa
Parasesarma samawati
Siamosquilla laevicaudata
Gnathophausia longispina
Praedatrypaea propinqua
Alpheus colombiensis
Tryphana malmii
Cirolana andamanensis
Euryrhynchus taruman
Euconchoecia aculeata
Munidopsis hirsutissima
Podocerus brasiliensis
Eodemus hastatoides
Stenorhynchus lanceolatus
Alocopocythere kendengensis
Galathea autahi
Vibilia cultripes
Panulirus homarus
Agononida incerta
Bathymunida ocularis
Calcinus obscurus
Paguristes pusillus
Euaugaptilus brodskyi
Harrovia longipes
Lubbockia squillimana
Scylla paramamosain
Pycnoplax bispinosa
Stenasellus kenyensis
Parhyale hawaiensis
Paraleptomysis dimorpha
Petrolisthes armatus
Macrobrachium brasiliense
Palaemon maculatus
Hamodactylus noumeae
Munidopsis subsquamosa
Eucyclops agiloides
Coenobita rubescens
Thorella cobourgi
Cytherella incohata
Ancylomenes aesopius
Dardanus dearmatus
Lichomolgus hippopi
Temorites sarsi
Heterocarpus longirostris
Polyonyx heok
Euaugaptilus humilis
Acanthephyra stylorostratis
Palaemonella holmesi
Doridicola petalopus
Gamispinus diabolicus
Rhabdosoma armatum
Caridina leucosticta
Achelous rufiremus
Achelous gibbesii
Squilla panamensis
Callinectes reticulatus
Sapphirina stellata
Mormonilla phasma
Callinectes danae
Panopeus herbstii
Garthiella aberrans
Parandrianellus annulatus
Ocypode africana
Gaillardiellus superciliaris
Metaplax elegans
Nematocarcinus richeri
Tubuca signata
Akanthinotanais gerlachi
Clausocalanus arcuicornis
Aporobopyrus curtatus
Pagurus pubescens
Acanthonyx petiverii
Petrarctus brevicornis
Tropocyclops schubarti
Collocherides astroboae
Goneplax barnardi
Coenobita rugosus
Dorippe frascone
Eurypanopeus dissimilis
Zabythocypris exaltata
Aphotopontius baculigerus
Lucicutia maxima
Arietellus aculeatus
Neocalanus gracilis
Lanocira gardineri
Excorallana tricornis
Excorallana oculata
Expanathura collaris
Scina marginata
Penaeus merguiensis
Sylviocarcinus devillei
Rapipontonia platalea
Thalamita cerasma
Plesionika reflexa
Calcinus isabellae
Pseudanthessius sauvagei
Harpilius bayeri
Mesocalanus tenuicornis
Phronima bowmani
Porcellanella triloba
Areopaguristes micheleae
Macrocoeloma concavum
Eurytium tristani
Oxypleurodon pinocchio
Miropandalus hardingi
Caridina sulawesi
Grandidierella melakaensis
Arcoscalpellum michelottianum
Scottocalanus sedatus
Acanthephyra acanthitelsonis
Heteropenaeus longimanus
Urocaridella pulchella
Rissoides africanus
Eudactylopus fasciatus
Leptosquilla schmeltzii
Eriphia gonagra
Baptozius vinosus
Heterocrypta macrobrachia
Nematocarcinus kaiensis
Labidocera churaumi
Cirolana siamensis
Bathycuma longicaudatum
Biarctus vitiensis
Macrobrachium vollenhovenii
Macrochiron angulare
Cardisoma carnifex
Coenobita cavipes
Samadinia pulchra
Ethusa sexdentata
Xestoleberis malaysiana
Chevalia convexa
Argathona lineata
Farranula rostrata
Plesionika alcocki
Periclimenaeus pachydentatus
Munidopsis regia
Trizocheles brevicaulis
Parvocalanus elegans
Galathea subsquamata
Ericerodes angulatus
Trizocarcinus dentatus
Hemikrithe orientalis
Lindacatalina latipenis
Echthrogaleus coleoptratus
Braga cichlae
Pseudoliomera variolosa
Munidopsis cylindrophthalma
Chirostylus stellaris
Parategastes conexus
Gardinerosergia splendens
Paractaea garretti
Acartia lilljeborgii
Undeuchaeta intermedia
Platycuma holti
Afromysis hansoni
Chlorodiella nigra
Bathymunida rudis
Doridicola echinasteris
Parachordeumium amphiurae
Xanthias punctatus
Oithona attenuata
Robustosergia robusta
Petrolisthes agassizii
Haploniscus machairis
Orthochela pumila
Eulenaios cometes
Loxoconcha lilljeborgii
Caridina boehmei
Hendersonida granulata
Thalamita kuekenthalli
Acanthosquilla multifasciata
Solenocera florea
Sylviocarcinus pictus
Macrobrachium purpureamanus
Macrobrachium americanum
Alpheus diadema
Synalpheus tumidomanus
Gonionida kuboi
Leptodius nudipes
Oithona simplex
Petramithrax pygmaeus
Caridina belazoniensis
Pontiosquilla incerta
Rimicaris variabilis
Makrokylindrus abyssalis
Coronida armata
Mothocya plagulophora
Zilchiopsis oronensis
Paguristes palythophilus
Pontella valida
Alpheus eulimene
Cerceis pravipalma
Stenorhynchus seticornis
Actaeodes tomentosus
Ethusina robusta
Harpiosquilla raphidea
Samadinia despereaux
Pontoniopsis comanthi
Procambarus clarkii
Phyllodorippe armata
Pseudolambrus confragosus
Parapontocaris levigata
Atya intermedia
Latacunga latacunga
Alpheus mangalis
Micropontius ovoides
Conchodytes meleagrinae
Percnon affine
Platypodiella picta
Upogebia holthuisi
Oithona robusta
Sphaeroma terebrans
Leucon socius
Peniculus communis
Macropodia macrocheles
Homolomannia sibogae
Rhinolambrus parvus
Caridina parvula
Mucrollichirus mucronatus
Lycaea proserrata
Cylisticus convexus
Cirolana willeyi
Metopograpsus messor
Schizophrys dama
Oithona nana
Rotundopotamonautes emini
Stereomastis sculpta
Thalamita bilobata
Caridina gordonae
Argathona trichota
Prochelator abyssalis
Boreomysis microps
Bentheogennema intermedia
Eurytium limosum
Paranarthrura kurchatovi
Thalamita bouvieri
Glyptoxanthus angolensis
Sesarmoides borneensis
Pseudocycnus appendiculatus
Caridina spongicola
Lahaina agassizi
Epialtoides murphyi
Parthenopoides massena
Pachycheles biocellatus
Ergasilus kimi
Nesonautes saotome
Probopyrus borrei
Pseudevadne tergestina
Schedomolgus walteri
Pertsovius longus
Ocypode ceratophthalmus
Alima pacifica
Proscina scinoides
Danalia galea
Scyracepon biglobosus
Tetraclita panamensis
Pontogelos aselgokeros
Panjakus hydnophorae
Enalcyonium forbesi
Albunea symmysta
Oithona tenuis
Trichodactylus fluviatilis
Phylladiorhynchus phlias
Lucicutia aurita
Caligus coryphaenae
Nannastacus gibbosus
Systellaspis cristata
Macrobrachium lepidactyloides
Cancerilla oblonga
Molucomes ovatus
Simocarcinus obtusirostris
Thalamita chaptalii
Tetrathyrus forcipatus
Potamonautes alluaudi
Caridina ensifera
Acantholobulus bermudensis
Xenocarcinus truncatifrons
Typhlocarcinus dentatus
Alona sphagnophila
Annandaleum gruvelii
Vertebroscalpellum brevecarinatum
Gloiopotes ornatus
Lysiosquilla maculata
Procampylaspis ommidion
Scherocumella brachydactyla
Palinustus mossambicus
Persephona punctata
Hadropenaeus lucasii
Ceuthoecetes introversus
Permanotus purpureus
Ucides occidentalis
Euryrhynchus burchelli
Palaemonella longidactylus
Iathrippa sarsi
Chalarostylis elegans
Aniculus maximus
Parapagurus saintlaurentae
Protosquilla folini
Gaetanus brevicaudatus
Catherinum novaezelandiae
Squilloides leptosquilla
Dahlella caldariensis
Pasiphaea gracilis
Poseidonamicus praenudus
Trichorhina paraensis
Penaeus duorarum
Alpheus bisincisus
Acantharctus posteli
Stereomastis aculeata
Arcopotamonautes suprasulcata
Pseudopalaemon nigramnis
Mimonectes spandlii
Salmoneus malagensis
Corycaeus asiaticus
Teneriforma naso
Simorhynchotus antennarius
Atya gabonensis
Solenocera agassizii
Philarius imperialis
Scyphuliger karangmiensis
Kioloaria brevicaudata
Microphrys weddelli
Alpheus sibogae
Petrolisthes bispinosus
Photosella mucronata
Paranarthrurella samba
Cancerilla tubulata
Nematocarcinus gracilis
Palaemon pandaliformis
Palaemonella tenuipes
Cranuca inversa
Charybdis bimaculata
Limnoria platycauda
Caridina africana
Polycheles baccatus
Alpheus macellarius
Scaphocalanus subbrevicornis
Abyssaranea rupis
Meningodora vesca
Typton wasini
Etisus demani
Aphotopontius probolus
Cymo cerasma
Caridina togoensis
Leucosilia jurinii
Ethusa panamensis
Caridina profundicola
Lissosabinea indica
Thalassomembracis tetraedos
Puerulus velutinus
Dasycaris ceratops
Alpheus edwardsii
Thalassocaris crinita
Spongicola andamanicus
Gelasimus jocelynae
Pseudochalaraspidum hanseni
Galathea pubescens
Menippe frontalis
Venericythere darwinii
Pennatulicola robustclavus
Amboplax peresi
Aegaeon rathbuni
Uroptychus naso
Anchimolgus contractus
Etisus utilis
Metacarcinus edwardsii
Caridina villadolidi
Sacculina semistriata
Euphausia gibba
Pleisticanthoides piccardorum
Cumellopsis bicostata
Euchaetomera glyphidophthalmica
Symethis variolosa
Thermodiaptomus galeboides
Chasmocarcinus longipes
Pilumnus pileiferus
Synalpheus peruvianus
Dolops ranarum
Scottoecia crosnieri
Tetraclitella divisa
Penaeus schmitti
Callinectes pallidus
Scambicornus disparilis
Xarifia mediolobata
Candacia ornata
Uca stylifera
Austinogebia spinifrons
Huenia heraldica
Coralliope armstrongi
Hepatus kossmanni
Leander plumosus
Porocephalus subuliferum
Scyllarides herklotsii
Periclimenes diversipes
Typton prionurus
Pilodius areolatus
Gonionida dissita
Eupilumnus stridulans
Etisus albus
Clytemnestra scutellata
Macrostylis squalida
Alpheus randalli
Galathea melobosis
Upogebia darwinii
Presynaptiphilus amphiopli
Paropsurus pellucidus
Hexapanopeus paulensis
Daphnia lumholtzi
Halimede ochtodes
Limnopilos sumatranus
Raillietiella furcocercum
Phylladiorhynchus phanus
Eurycope juvenalis
Excirolana braziliensis
Campylaspis aculeata
Macrobrachium tenellum
Periclimenes uniunguiculatus
Metanephrops andamanicus
Macrochiron lobatum
Tetralia cinctipes
Galathea ohshimai
Juxtaxanthias lividus
Thalassomembracis conquistador
Periclimenaeus echinimanus
Callinectes paraensis
Cystisoma fabricii
Plagusia squamosa
Alpheus fagei
Periclimenaeus orbitocarinatus
Dactylonida curvimana
Acanthomolgus brevifurca
Acontiophorus scutatus
Leptochela robusta
Inachus grallator
Porcellio scaber
Paralebbeus zygius
Waginella axotremata
Paraprotella teluksuang
Mesocyclops brasilianus
Bacescomysis birsteini
Eiconaxius sibogae
Metapenaeopsis lamellata
Anchistus miersi
Alpheus heterochaelis
Ciliopagurus caparti
Cletocamptus sinaloensis
Paramolgus resectus
Ochridacyclops kenyaensis
Paractaea tumulosa
Alpheus proseuchirus
Chinommatia cavimanus
Kupellonura macaroni
Pagurus conformis
Acanthomolgus exilipes
Euaugaptilus maxillaris
Macromedaeus nudipes
Oithona fallax
Caridina brevicarpalis
Atergatopsis signata
Rotundopotamonautes subukia
Onychocorycaeus pacificus
Alpheus leptochirus
Bathymunida frontis
Neonida grandis
Hexaplax megalops
Homologenus malayensis
Bythograea thermydron
Episesarma lafondii
Crosniera corindon
Galathea acerata
Rhincalanus cornutus
Campylaspis bulbosa
Hepatus pudibundus
Calcinus gaimardii
Alcyonomolgus incisus
Synstellicola thromidiae
Xarifia pectinea
Astroxynus culcitae
Micippa thalia
Oncaea notopus
Aegiochus vigilans
Hyperoche martinezii
Pontellopsis perspicax
Acanthoscina acanthodes
Ephyrina bifida
Clibanarius laevimanus
Thermocyclops incisus
Hetairosyna galaxeae
Harrovia albolineata
Alpheus facetus
Aristeus varidens
Fistulobalanus albicostatus
Ilyoplax integra
Foveoleberis foveolata
Urothoe sibuensis
Acrocalanus andersoni
Gloiopotes huttoni
Anilocra longicauda
Sphaeroniscus flavomaculatus
Alpheus euphrosyne
Etisus electra
Makrokylindrus renatae
Oncaea media
Microcercus anomalus
Galathea tanegashimae
Parakrithella pseudadonta
Cassidinidea fluminensis
Makrokylindrus aculeatus
Macrophthalmus telescopicus
Pasiphaea sivado
Macrobrachium rosenbergii
Euphausia mutica
Garymunida similis
Geosesarma rouxi
Caridina appendiculata
Nannosquilla dacostai
Parthenope trituberculata
Balanus laevis
Gloiopotes watsoni
Stylocheiron carinatum
Xarifia jugalis
Xanthodius inaequalis
Eucopia australis
Trichodactylus ehrhardti
Neosergestes edwardsii
Galathea parvula
Miohepatus amazonicus
Thalamita cooperi
Neocallichirus nagoi
Procampylaspis armata
Phylladiorhynchus integrirostris
Macrobrachium patsa
Alpheus crockeri
Synalpheus triacanthus
Pionomolgus moluccensis
Schedomolgus tener
Dichelina seticauda
Bigelowina phalangium
Achelous spinicarpus
Parathelphusa maculata
Sesarma paraensis
Leptuca deichmanni
Geosesarma spectrum
Gelastocaris paronai
Platycuma hessleri
Hansenomysis menziesi
Sylviocarcinus maldonadoensis
Domecia acanthophora
Canthocalanus pauper
Diogenes custos
Gonodactylus smithii
Atyoida pilipes
Machaerus oxyacanthus
Cinetorhynchus erythrostictus
Daphnia longispina
Thalamita pseudopelsarti
Anchimolgus pandus
Asterocheres echinicola
Calverocheres engeli
Eucalanus elongatus
Episesarma versicolor
Ethusa granulosa
Muelleroecia macromma
Spathione aprosdovrima
Acanthephyra armata
Periclimenes colemani
Oncinopus araneus
Alpheus hippothoe
Athanas parvus
Scambicornus affinis
Alpheus dispar
Thomassinia aimsae
Heterorhabdus oikoumenikis
Hypolobocera martelathani
Leucothoe urospinosa
Sapphirina intestinata
Streetsia steenstrupi
Laleonectes vocans
Synstellicola pichoni
Camatopsis rubida
Caridina lingkonae
Caridina spinata
Armases elegans
Cymonomus valdiviae
Episesarma palawanense
Platychirarma buettikoferi
Munneurycope murrayi
Petrolisthes tomentosus
Parapagurus richeri
Dacryopilumnus rathbunae
Platymaia fimbriata
Diogenes denticulatus
Diogenes pallescens
Balssiathelphusa phasma
Excorallana warmingii
Ericthonius punctatus
Anchistus custoides
Enoplometopus antillensis
Caligus infestans
Scolecithricella marginata
Scaphocalanus cristatus
Oncaea curta
Alebion carchariae
Lepas indica
Inachus guentheri
Keijia demissa
Tiarinia spinigera
Heteropilumnus splendidus
Parathelphusa pardus
Trichorhina kribensis
Haploniscus monodi
Alpheus bouvieri
Sadayoshia acroporae
Pilodius pilumnoides
Charybdis padangensis
Periproctia spissa
Nerocila sundaica
Rhynchocinetes durbanensis
Xiphopenaeus riveti
Thalamita integra
Isocheles sawayai
Doridicola connexus
Nanaspis moluccana
Synalpheus stimpsonii
Heterocarpus sibogae
Trapezia speciosa
Loxoconcha malayensis
Coralliogalathea parva
Janthura abyssicola
Cristimenes cristimanus
Acanthomolgus dispadactylus
Brasergasilus oranus
Pisa carinimana
Thalamita koepangensis
Cycloachelous granulatus
Laomenes nudirostris
Paratyphis promontori
Haploniscus astraphes
Haloptilus acutifrons
Ucides cordatus
Leptopisa setirostris
Cletocamptus nudus
Labidocera euchaeta
Parathelphusa pallida
Pelia pacifica
Cypridina acuminata
Sapphirina gemma
Artystone trysibia
Brachyscelus crusculum
Xylocheles macrops
Neopalicus jukesii
Potamalpheops amnicus
Venusticrus rotermundiae
Paulita tuberculata
Paraeuchaeta bisinuata
Lophothrix humilifrons
Periclimenaeus jeancharcoti
Liocarpilodes integerrimus
Scambicornus batiolatus
Cantellius pallidus
Trapezia rufopunctata
Polyonyx nitidus
Rugilepas pearsei
Minuca brevifrons
Achelous asper
Lupocyclus quinquedentatus
Petrolisthes moluccensis
Clamocus spinifer
Rhabdosoma whitei
Platyactaea dovii
Microphrys platysoma
Psopheticus vocans
Naushonia panamensis
Scaphocalanus affinis
Ocypode quadrata
Parapenaeus murrayi
Lupocyclus tugelae
Iridonida speciosa
Paraeuchaeta weberi
Parathelphusa possoensis
Cryptopodia dorsalis
Pseudochirella gibbera
Syscenus infelix
Scina incerta
Exopalicus maculatus
Plesionika narval
Neotanais mesostenoceps
Notostomus auriculatus
Paradoridicola sinularianus
Machaerus atlanticus
Pilumnus caerulescens
Tiaramedon spinosum
Plagusia speciosa
Tanaoa pustulosus
Trichopeltarion moosai
Tanaoa retpela
Tenagopelta pacifica
Androdeloscia escalonai
Tmethypocoelis simplex
Eumedonus zebra
Myrine kesslerii
Pontellina platychela
Antarcturus hirsutus
Haptosquilla pulchella
Raninoides longifrons
Thalamita woodmasoni
Bicornucythere bisanensis
Membranobalanus longirostrum
Hansarsia microps
Hyssura reptans
Funchalia villosa
Penaeopsis eduardoi
Acetes binghami
Isocheles pacificus
Odontomolgus unioviger
Paratymolus pubescens
Alima neptuni
Parasesarma eumolpe
Vanamea symmetrica
Nannastacus inflatus
Panulirus regius
Munidopsis serricornis
Periclimenes sinensis
Arenaeus cribrarius
Alpheus edamensis
Stereomastis galil
Cymo andreossyi
Scina similis
Hansarsia tenella
Hyperioides sibaginis
Dicranodromia simplicia
Loxoconcha heronislandensis
Paramunida haigae
Armadillo intermixtus
Cirolana leptanga
Hemityphis tenuimanus
Macrobrachium asperulum
Paramunida polita
Phalangipus filiformis
Criocarcinus superciliosus
Glyphus marsupialis
Galathea guttata
Cherax boesemani
Parathelphusa sabari
Laomenes albonigrus
Nagurus nanus
Hemipenaeus carpenteri
Euphylax dovii
Homola orientalis
Alpheus estuariensis
Stenocionops furcatus
Acanthacaris tenuimana
Nikoides sibogae
Odontodactylus scyllarus
Paranchimolgus parallelus
Abasia platyrostris
Dulichiella pacifica
Dardanus guttatus
Platyscelus ovoides
Tyche lamellifrons
Pagurus curacaoensis
Periclimenes affinis
Daira perlata
Aulacolambrus hoplonotus
Eurythenes obesus
Microsetella norvegica
Nilva torifera
Tetralia rubridactyla
Petrolisthes scabriculus
Thalassina anomala
Emerita rathbunae
Paradasygyius depressus
Pilumnus normani
Serenolumnus kasijani
Dactylonia ascidicola
Upogebia hexaceras
Styloptocuma acuminatum
Pleuromamma quadrungulata
Renocila ovata
Cyphocaris richardi
Sympagurus planimanus
Nemausa acuticornis
Peraeospinosus peculiaris
Paguritta vittata
Tethisea indica
Gonodactylaceus glabrous
Pyrgoma cancellatum
Exallanthura sexpes
Hansenomysis lucifugus
Alonella excisa
Synalpheus senegambiensis
Metopograpsus oceanicus
Naxioides hirtus
Tozeuma lanceolatum
Metopa gigas
Galathea cymo
Parvocalanus crassirostris
Mimocalanus cultrifer
Penaeus vannamei
Mycoxynus fungianus
Collocheres solidus
Pontellopsis lubbockii
Nursilia dentata
Raninoides benedicti
Cyrtomaia balssi
Parelasmopus dancaui
Stigmatocythere costa
Euxynus capulus
Paralomis dofleini
Chlorotocella gracilis
Platyscelus armatus
Velolambrus expansus
Paracyclois milneedwardsii
Ericerodes veleronis
Euceramus panatelus
Albunea elioti
Hapalocarcinus marsupialis
Enoplometopus occidentalis
Periclimenes imperator
Xarifia breviramea
Tropodiaptomus stuhlmanni
Phronima colletti
Rotundopotamonautes minor
Eriphia scabricula
Nanosesarma minutum
Euchirella splendens
Gloiopotes americanus
Metapenaeopsis miersi
Macrobrachium sollaudii
Pachygrapsus planifrons
Penilia avirostris
Uroptychus nigricapillis
Paradoridicola virgulifer
Liomera venosa
Leucothoe laurensi
Challengerosergia fulgens
Diaphanosoma excisum
Fredius denticulatus
Calappa convexa
Hypolobocera caputii
Hypoconcha lowei
Syrrhoites pantasma
Pseudopolycope chavturi
Scaphocalanus echinatus
Euaugaptilus gracilis
Macrobrachium panamense
Alvinocaris lusca
Munidopsis debilis
Parastericola rimosus
Amallothrix tropica
Bythograea galapagensis
Nucia pulchella
Macrophthalmus crinitus
Ampelisca rocasensis
Stephonyx mytilus
Synalpheus streptodactylus
Aratus pacificus
Cymothoa pulchrum
Procampylaspis procurrens
Altelatipes carinatus
Dardanus megistos
Mithraculus denticulatus
Catapagurus haigae
Eupronoe intermedia
Cymonomus delli
Synapticola teres
Parathelphusa ferruginea
Caridina lanceolata
Myomenippe hardwickii
Pagurus pycnacanthus
Cloridopsis scorpio
Phylladiorhynchus talaus
Tmethypocoelis liki
Paracalanus denudatus
Odontodactylus brevirostris
Sesarma rectum
Panulirus polyphagus
Galacantha subrostrata
Munidopsis dasypus
Mictyris longicarpus
Caridina caerulea
Haptosquilla pulchra
Euchaeta tenuis
Scleropactes concinnus
Solenocera atlantidis
Callinectes ornatus
Panopeus americanus
Karualona karua
Karanges galaxeanus
Lissoporcellana nakasonei
Azotostoma bunakenensis
Pistocythereis cribiformis
Hyalella azteca
Centropages longicornis
Tetraclita porosa
Lindacatalina sumacensis
Heterocarpus corona
Metacypris digitiformis
Minuca argillicola
Euaugaptilus longimanus
Thalamita quadrilobata
Paraeuchaeta calva
Lachnopodus ponapensis
Gonodactylus platysoma
Deosergestes corniculum
Caridina holthuisi
Cirolana duo
Paraidya minor
Spinocalanus spinosus
Anisopagurus bartletti
Micippa philyra
Pylopaguropsis speciosa
Coenobita violascens
Hyastenus subinermis
Porcellio obsoletus
Axiopsis tsushimaensis
Penaeus brasiliensis
Xanthias canaliculatus
Picrocerus armatus
Caridina papuana
Chorisquilla mehtae
Cushmanidea subjaponica
Hamopontonia physogyra
Scina wolterecki
Tomopagurus wassi
Catoptrus nitidus
Uroptychus babai
Lycaea serrata
Acanthosquilla derijardi
Aliaporcellana suluensis
Tachaea lacustris
Apseudes meridionalis
Sacculina rugosa
Euchirella curticauda
Upogebia vasquezi
Thalamita corrugata
Aetideus armatus
Synalpheus trispinosus
Periclimenes ischiospinosus
Lithoscaptus doughnut
Paraeuchaeta sarsi
Prolanceola vibiliformis
Thalamitoides quadridens
Taeniacanthus balistae
Heterocarpus lepidus
Belzebub hanseni
Moreiradromia sarraburei
Chirostylus sandyi
Hamimaera othonopsis
Cheiroplatea rotundioculus
Pendanthura tinggiensis
Palaemonella sandyi
Copilia vitrea
Pseudodiaptomus wrighti
Haploniscus pygmaeus
Ocypode pallidula
Metapenaeus monoceros
Thermocyclops minutus
Euaugaptilus rectus
Alpheus cristatus
Thoe erosa
Ischnopontonia lophos
Cornutosergestes cornutus
Cyclestheria hislopi
Agononida fortiantennata
Trizocheles manningi
Euxanthus exsculptus
Tweedieia odhneri
Matuta planipes
Labuanium politum
Microcalanus pygmaeus
Acartia spinicauda
Scylla serrata
Munidopsis pilosa
Gennadas brevirostris
Amphibalanus reticulatus
Parapontophilus junceus
Neocytheretta murilineata
Galathea simulata
Galathea gnoma
Paramunida cracentis
Thor paschalis
Pilumnus stebbingi
Neosarmatium meinerti
Heteropanope glabra
Iliacantha schmitti
Solenolambrus arcuatus
Gitanopsis antipai
Euaugaptilus nodifrons
Parapenaeonella expansa
Stenophiloscia glarearum
Siriella aequiremis
Cinetorhynchus hiatti
Lauriea siagiani
Parapagurus stenorhinus
Calcinus lineapropodus
Lewindromia unidentata
Caridina propinqua
Pachos punctatum
Odontonia katoi
Maiopsis panamensis
Clibanarius symmetricus
Nerocila loveni
Calcinus tibicen
Palicoides whitei
Pseudolambrus calappoides
Lupocyclus philippinensis
Euchirella pulchra
Macrobrachium rude
Munidopsis similior
Clibanarius clibanarius
Cletocamptus dominicanus
Lupocyclus rotundatus
Oratosquillina interrupta
Sphaeroma walkeri
Artemia monica
Lucicutia longicornis
Xenocarcinus conicus
Hepatus scaber
Catherinum minardi
Rostratoverruca intexta
Geosesarma dennerle
Angustopelta modesta
Cirolana bambang
Vir euphyllius
Hymenopenaeus halli
Xarifia sabiuraensis
Xenocarcinus tuberculatus
Chasmocarcinus arcuatus
Archypolycope martinezi
Ampelisca pseudobicarinata
Pontella securifer
Euaugaptilus hyperboreus
Gaetanus minutus
Dinemoura discrepans
Streptodajus equilibrans
Bacescomysis peruvianus
Metanephrops thomsoni
Pagurus hirtimanus
Triconia conifera
Hyalopontius boxshalli
Hyastenus aries
Oplophorus typus
Neogoneplax renoculis
Rimicaris parva
Galathea peitho
Hexaplax aurantium
Megaesthesius westralia
Phylladiorhynchus jeffkinchi
Bathyconchoecia baskiae
Scottocalanus helenae
Amathillopsis australis
Potimirim glabra
Schizophrys aspera
Gonionida curvirostris
Cyclaspoides longimerus
Nanaspis mixta
Scolecithricella orientalis
Xanthasia murigera
Ptychognathus barbatus
Caridina peninsularis
Lysmata nayaritensis
Trichopeltarion dextrum
Parasesarma bidens
Parvimysis pisciscibus
Macrobrachium inpa
Macrobrachium pilimanus
Clibanarius cooki
Seulocia vittata
Haptosquilla proxima
Cherax snowden
Pontella spinipes
Dynamenella tropica
Xiphoniscus mirabilis
Thylakogaster peterpauli
Cataleptodius floridanus
Goniopsyllus rostratus
Valdiviella insignis
Actaeodes mutatus
Doclea macracanthus
Caridina thambipillai
Gaetanus pungens
Scina tullbergi
Trapezionida pherusa
Peraeospinosus peculiaroides
Liomera monticulosa
Cuapetes ensifrons
Procenognatha semisensata
Ctenorillo regulus
Cabirops tenuis
Porcellio spretus
Oreotlos angulatus
Gnathophylloides mineri
Simocarcinus simplex
Paragiopagurus acutus
Oncopagurus minutus
Gamidactylus jaraquensis
Xarifia trituberata
Hepatoporus distinctus
Parethusa glabra
Caridina lineorostris
Ampelisca cristianae
Caridina poso
Diploexochus echinatus
Microdeutopus gryllotalpa
Rhinolambrus longispinus
Bathymunida balssi
Uroptychus soyomaruae
Doridicola praelongipes
Polyonyx obesulus
Gigantocypris danae
Cuapetes lanceolatus
Rotundopotamonautes kantsyore
Gecarcoidea humei
Etisus dentatus
Ceriodaphnia rigaudi
Clibanarius humilis
Paramolgus quadrangulus
Oithona oswaldocruzi
Fredius reflexifrons
Cavoportunus dubius
Mimonectes neosphaericus
Eoatria quinquevittatus
Synidotea poorei
Orbicantha sacrebleu
Onychocorycaeus giesbrechti
Echinopericlimenes dentidactylus
Remiarctus bertholdii
Stellicola novaecaledoniae
Farranula carinata
Xarifia comptula
Paractaea margaritaria
Sacculina glabra
Munidopsis spiridonovi
Paractaea africana
Euchaeta concinna
Fistulobalanus dentivarians
Sesarma rhizophorae
Rectopalicus woodmasoni
Upogebia kuekenthali
Upogebia tenuipollex
Pachypygus stomozoae
Scina submarginata
Parapenaeopsis stylifera
Periclimenes wirtzi
Odontomolgus mucosus
Hepatus gronovii
Pennella exocoeti
Figorella corindon
Streetsia porcella
Areopaguristes mauritanicus
Pontella spinicauda
Euaugaptilus indicus
Iphiculus spongiosus
Homolochunia valdiviae
Scylla olivacea
Limnoria tripunctata
Styloptocuma egregium
Chaenostoma crassimanus
Petrolisthes donadio
Caridina longirostris
Eurypanopeus planus
Chasmocarcinus hirsutipes
Hippolyte longiallex
Ancylomenes tosaensis
Adeliella takoradia
Bathypicrocuma ifrmer
Acrocalanus monachus
Euaugaptilus magnus
Haploniscus myriamae
Lycaeopsis themistoides
Synalpheus brevicarpus
Pachycheles sculptus
Clibanarius lineatus
Wedanus inconstans
Parachordeumium humesi
Pseudoliomera lata
Paratymolus cygnus
Archypolycope louisi
Galathea ganindo
Ecbathyrion prolixicauda
Pseudaeginella telukrimau
Eucalliaxiopsis dworschaki
Brachyscelus macrocephalus
Bentheogennema stephenseni
Rimapenaeus byrdi
Pelecocythere galleta
Sphaeroma annandalei
Galathea orientalis
Diogenes dubius
Labidocera fluviatilis
Rotundopotamonautes mutandensis
Talorchestia seringat
Scolecithricella vittata
Minuca pugnax
Paramunida longior
Neognathophausia gigas
Macrophthalmus brevis
Actiomera erythra
Sacculina echinulata
Iridonida iris
Coenobita lila
Leptanthura natalensis
Lycaea nasuta
Fennera chacei
Thalamita prymna
Chauliolobion imparile
Chaceon quinquedens
Samadinia boucheti
Pleuromamma robusta
Pariphinotus seclusus
Parandania boecki
Percnon abbreviatum
Nennalpheus sibogae
Bathyarctus rubens
Senariellus tensus
