Domain,Kingdom,Phylum or Division,Class,Order,Suborder,Superfamily,Family,Subfamily,Tribe or Section,Genus,Specific Epithtet,Infraspecific Epithet,Author,Origin,Suborigin,IUCN Status,Taxon Status,Darwin,Española,Fernandina,Floreana,Genovesa,Isabela,Marchena,Pinta,Pinzón,San Cristóbal,Santa Cruz,Santa Fé,Santiago,Unknown Island,Wolf,Elizabeth Bay/Bahía Elizabeth,Far-northern/Lejano Norte,Northern/Norte,South-eastern/Centro Sur,Unknown Bioregion,Western/Oeste,TaxonID,English Common Name,Spanish Common Name,Local Name,Taxonomic Comments,Distribution Comments,Spanish Distribution Comments,English Comments,Spanish Comments,English Description,Spanish Description
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Majoidea,Majidae,Mithracinae,,Microphrys,aculeatus,,"(Bell, 1835)",Na,Id,NE,1,,,True,True,,,,,,True,True,,,,,True,,,True,,,8481,Elbow crabs,cangrejo codo,,"Syn.: Pisa aculeatus Bell, 1835, fide Appeltans et al. (2010)",Chile - Peru and Ecuador (Galapagos Islands),,"Origin and Affin. Eastern Pacific. Littoral in the rocky shore,  probably throughout the Archipelago.","Origen y Affin. Pacífico Oriental.Litoral en la zona rocosa, probablemente en todo el archipielago.",Caparace width to 14.3 mm.,Longitud de carapazón: 14.3 mm.
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Majoidea,Majidae,Mithracinae,,Mithraculus,denticulatus,,"(Bell, 1835)",NG,NG,,6,,,,,,,,,,,True,,,,,,,,True,,,14748,,,,"Syn.: Mithrax areolatus Lockington, 1877, Mithrax denticulatus Bell, 1835 fide Appeltans et al. 2010. Accord. to Garth (1991) deleted for Galapagos",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Majoidea,Majidae,Mithracinae,,Mithraculus,nodosus,,"(Bell, 1835)",Na,Id,NE,1,,,True,,,True,,True,,True,True,,True,,,True,,True,True,,True,8478,Noduled crab,cangrejo noduloso,,"Syn.: Mithrax nodosus Bell, 1835","Gulf of California, Ecuador (Galapagos Islands) also reported for Chile",,"Origin and Affin. Eastern Pacific. Predominantly rocky shore of Littoral and Sublittoral to 25 m, Common in Pocillopora coral.","Origen y Affin. Pacífico Oriental.Predominante costa rocosa del Litoral y Sublitoral hasta 25 m, comun en coral Pocillopora.",Caparace width to 30 mm.,Longitud de carapazón: 30 mm.
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Majoidea,Majidae,Mithracinae,,Mithrax,bellii,,"(Gerstaecker, 1857)",Na,Id,NE,1,,,True,,,True,,,,,True,,True,,,True,,,True,,True,8477,Moss backed spider crab,cangrejo araña musgoso,,,Ecuador (Galapagos Island) also reported for Chile,,Origin and Affin. Atlantic. Mid and Infra-littoral -Sublittoral to 12 m.,Origen y Affin. Atlántico.Medio y bajo litoral - sublitoral hasta 12 m.,Caparace width to 68 mm.,Longitud de carapazón: 68 mm.
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Majoidea,Majidae,Mithracinae,,Mithrax,pygmaeus,,"Bell, 1835",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14500,,,,,Gulf of California and Ecuador (Galapagos Islands),,Origin and Affin. Eastern Pacific,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Majoidea,Majidae,Mithracinae,,Mithrax,spinipes,,"(Garth, not Bell)",NG,NG,,6,,,,,,,,,,,True,,,,,,,,True,,,14749,,,,"Acc. name: Nemausa spinipes (Bell, 1835) and Syn.: Mithrax (Mithrax) mexicanus Glassell, 1936 fide Appeltans et al. 2010",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Majoidea,Majidae,Mithracinae,,Nemausa,spinipes,,"(Bell, 1835)",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,14498,,,,"Syn.: Mithrax (Mithrax) mexicanus Glassell, 1936, Pisa spinipes Bell, 1835, fide Appeltans et al. 2010",Gulf of Panamá,,Origin and Affin. Eastern Pacifi,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Majoidea,Majidae,Mithracinae,,Teleophrys,cristulipes,,"Stimpson, 1860",Na,Id,,1,True,True,True,True,,True,,,,,True,,True,,True,True,True,,True,,True,8479,Pacific teleophrys,teleopiris del Pacifico,,"Syn.: Teleophrys diana Boone, 1927, fide Appeltans et al. (2010). Para Galapagos se han determinado como: S. triangulata, S. macdonaldi y S. ovata, por la falta de especimenes no se han podido determinar cambios morfológicos con el crecimiento de la especie.","Baja California, Mexico to Panama and Ecuador (Galapagos)",,Origin and Affin. Atlantic. Sublittoral on rocky bottoms to 40 m.,Origen y Affin. Atlántico.Sublittoral sobre fondos rocosos hasta 40 m.,Caparace width to 15 mm.,Longitud de carapazón: 15 mm.
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Paguroidea,Paguridae,,,Iridopagurus,occidentalis,,"(Faxon, 1893)",Na,Id,NE,1,,,,True,,True,,True,,,,,,,,True,,True,True,,,8441,Hermit crab,cangrejo ermitaño,,"Syn.: Spiropagurus occidentalis Faxon, 1893. Lectotype: MCZ 4519, locality Colombia (Isla de Malpelo), fide McLaughlin, P. (2009). Iridopagurus occidentalis (Faxon, 1893). In: McLaughlin, P. World Paguroidea database. Accessed through the World Register of Marine Species at http://www.marinespecies.org/aphia.php?p=taxdetails&id=366483 on 2010-04-21",South Gulf of California to Panama and Ecuador (Galapagos Islands),,Subtidal on sandy bottom.,Submareal en fondos arenosos.,Carapace width to 10 mm.,Longitud de carapazón: 10 mm.
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Paguroidea,Paguridae,,,Pagurus,benedicti,,"(Bouvier, 1898)",NoData,NoData,NE,1,,,,True,,True,,True,,,True,,,,,True,,True,True,,,8439,Hermit crab,cangrejo ermitaño,,"Syn.: Eupagurus benedicti, Eupagurus minutus, Nympagurus galapagensis, Pagurus galapagensis, Pagurus minutus, fide Appeltans (2010). Holotype: USNM 16712, locality Mexico (Gulf of California).",Gulf of California to Peru and Ecuador including Galapagos Islands.,,"subtidal on sandy bottom, nocturne.","Submareal sobre fondo arenoso, nocturno.",Caparace width to 10 mm.,Longitud de carapazón: 10 mm.
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Paguroidea,Paguridae,,,Pargurus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8886,Hermit crab,cangrejo ermitaño,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Decapoda,Pleyocemata,Paguroidea,Paguridae,,,Phimochirus,californiensis,,"(Benedict, 1892)",Na,Id,NE,1,,True,True,True,,True,,,,,True,,,,,True,,,True,,True,8442,Hermit crab,cangrejo ermitaño,,"Syn.: Eupagurus californiensis, Pagurus californiensis, Pylopagurus californiensis, fide Appeltans et al. (2010); Lectotype: USNM 16927, locality California (Santa Catalina Island)",Gulf of California to Panama and Ecuador (Galapagos Islands),,Intertidal and Subtidal to 128 m.,Intermareal y submareal hasta 128 m.,Caparace width to 11 mm.,Longitud de carapazón:11 mm.
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Euphausia,nana,,"Brinton, 1962",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8836,Shrimp,camarón,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Euphausia,similis,,"G.O. Sars, 1885",NoData,NoData,,7,,,,,,True,,,,,,,,,,,,,,,True,16760,Shrimp,camaron,euphausido,,"New Zealand Exclusive Economic Zone, South Africa (country), Subantarctic Isles",,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Euphausia,tenera,,"Hansen, 1905",NoData,NoData,,7,,,True,,,,,,,,,,,,,,,,,,True,16758,Shrimp,camaron,euphausido,"Syn.: Euphausia gracilis Dana, 1850, fide appeltans et al.(2010)","Gulf of Mexico, Somalia, South Africa (country)",,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Euphausia,triacantha,,"Holt & Tattersall, 1906",NoData,NoData,,7,,,True,,,True,,,,,,,,,,,,,,,True,16756,Shrimp,camarón,euphausido,,Antarctic Ocean,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Gen. Euphausiidae indet.,sp.,,,NoData,NoData,,3,,,True,True,,True,,,,,True,,,,,True,,,True,,True,8829,Euphausiids,eufausido,euphausido,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Nyctiphanes,simplex,,"Hansen, 1911",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8876,Shrimp,eufausido,euphausido,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Stylocheiron,affine,,"Hansen, 1910",NoData,NoData,,7,,,,,,True,,,,,,,,,,,,,,,True,16755,Shrimp,camarón,euphausido,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Stylocheiron,carinatum,,"G.O. Sars, 1883",NoData,NoData,,7,,,,,,True,,,,,,,,,,,,,,,True,16761,Shrimp,camarón,euphausido,,"European waters (ERMS scope), Gulf of Mexico, Mediterranean Sea, North West Atlantic, Red Sea, Somalia, South Africa",,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Stylocheiron,insulare,,"Hansen, 1910",NoData,NoData,,7,,,,,,True,,,,,,,,,,,,,,,True,16753,Euphausiids,camaron,eufausido,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Stylocheiron,suhmi,,"G.O. Sars, 1883",NoData,NoData,,7,,,,,,True,,,,,,,,,,,,,,,True,16754,Shrimp,camaron,eufausido,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Thysanoessa,inermis,,"Brandt, 1851",NoData,NoData,,1,,,True,,,True,,,,,True,,,,,,,,True,,True,8933,Shrimp,"camarón, euphausido",decapodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Thysanoessa,raschii,,"(M. Sars, 1864)",NoData,NoData,,7,,,,,,True,,,,,,,,,,,,,,,True,16762,Shrimp,camarón,euphausido,"Syn.: Boreophausia raschii, Euphausia raschii, Rhoda raschii, Thysanopoda raschii, fide Appeltans et al.(2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Thysanoessa,spinifera,,"Holmes, 1900",NoData,NoData,,7,,,,,,True,,,,,,,,,,,,,,,True,16763,Shrimp,camarón,euphausido,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Euphausiacea,,,Euphausiidae,,,Thysanopoda,cornuta,,"Illig, 1905",NoData,NoData,,7,,,True,,,,,,,,,,,,,,,,,,True,16759,Shrimp,camaron,euphausido,"Syn.: Thysanopoda insignis, fide appeltans et al. (2010)",,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Isopoda,,,Rhyscotidae,,,Rhyscotoides,parallelus,,"(Budde-Lund, 1893)",In,Ac,,1,,,,,,,,,,,True,,,,,,,,True,,,16817,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Isopoda,Asellota,Janiroidea,Janirellidae,,,Dactylostylis,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8822,,pulga da praia,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Isopoda,Oniscidea,,Ligiidae,,,Ligia,baudiniana,,"H. Milne Edwards, 1840",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,9599,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Mysida,,,Mysidae,,,Gen. Mysida indet.,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,True,,,,,,True,,,8870,,mysidaceo,Mysidaceo,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Stomatopoda,Unipeltata,Gonodactyloidea,Gonodactylidae,,,Gonodactylus,sp.,,,NoData,NoData,,3,True,,True,,,True,,,,,,,,,,,True,,,,True,12106,Mantis shrimps,camarón mantis,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Stomatopoda,Unipeltata,Gonodactyloidea,Gonodactylidae,,,Neogonodactylus,pumilus,,"(Manning, 1970)",Na,En,,1,,True,,True,,,,,,,True,,,,,,,,True,,,8382,Mantis shrimps,camarón mantis,,,North of Caroline to Brazil.,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Stomatopoda,Unipeltata,Gonodactyloidea,Gonodactylidae,,,Neogonodactylus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8873,,stomatopodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Stomatopoda,Unipeltata,Gonodactyloidea,Gonodactylidae,,,Neogonodactylus,zacae,,"(Manning, 1972)",NoData,NoData,,1,,,True,True,,,,,,,True,,True,,,True,,,True,,,8381,Mantis shrimps,camarón mantis,,,Gulf of Califronia to Panama and Ecuador (Galapagos Islands),,"Subtidal, between rocks.","Submareal, entre rocas.",,
Eukaryota,Animalia,Arthropoda,Malacostraca,Stomatopoda,Unipeltata,Gonodactyloidea,Pseudosquillidae,,,Pseudosquilla,adiastala,,"Manning, 1964",NoData,NoData,,1,,True,,,,True,,,True,,True,True,,,,True,,,True,,,8380,Mantis shrimps,camarón mantis,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Stomatopoda,Unipeltata,Lysiosquilloidea,Nannosquillidae,,,Nannosquilla,galapagensis,,"Manning, 1972",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,11796,Shrimp,camaron mantis,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Stomatopoda,Unipeltata,Lysiosquilloidea,Tetrasquillidae,,,Tetrasquilla,mccullochae,,"(Schmitt, 1940)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8379,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Tanaidacea,Apseudomorpha,Apseudoidea,Apseudidae,,,Apseudes,galapagensis,,"Richardson, 1912",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,11738,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Malacostraca,Tanaidacea,Tanaidomorpha,Tanaoidea,Tanaidae,,,Gen. Tanaidae indet.,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,True,,,,,,True,,,8955,,tanaidaceo,,,Fernandina,,This single specimen is perhaps assigned to the Leskiinae.,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Acartiidae,,,Acartia,levequei,,"Grice, 1964",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,9284,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Aetideidae,,,Euchirella,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8835,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Arietellidae,,,Paramisophria,galapagensis,,"Ohtsuka, Fosshagen & Iliffe, 1993",Na,En,,1,,,,,,,,,,,True,,,,,,,,True,,,11808,,,,,Santa Cruz,,Found in subterranean anchialine salt and brackish waters in caves.,,eyeless,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Calanidae,,,Calanus,sinicus,,"Brodsky, 1962",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8780,Copepod,copépodo,copépodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Calanidae,,,Calanus,sp.,,,NoData,NoData,,3,,,,,,True,,,,,True,,,,,,,,True,,True,8781,Copepod,copépodo,copépodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Calanidae,,,Canthocalanus,pauper,,"(Giesbrecht, 1888)",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8786,Copepod,copépodo,copépodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Calanidae,,,Cosmocalanus,darwinii,,"Lubbock, 1860",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8814,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Calanidae,,,Mesocalanus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8863,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Calanidae,,,Mesocalanus,tenuicornis,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8864,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Calanidae,,,Nannocalanus,minor,,"Claus, 1863",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8871,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Calanidae,,,Neocalanus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8872,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Candaciidae,,,Candacia,catula,,"Giesbrecht, 1889",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8782,Copepod,copépodo,copépodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Candaciidae,,,Candacia,longimana,,"Claus, 1863",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8783,Copepod,copépodo,copépodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Candaciidae,,,Candacia,simplex,,"Giesbrecht, 1889",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8784,Copepod,copépodo,copépodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Candaciidae,,,Candacia,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8785,Copepod,copépodo,copépodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Centropagidae,,,Centropages,furcatus,,"Dana, 1852",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8792,Copepod,copépodo,copépodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Clausocalanidae,,,Clausocalanus,arcuicormis,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8798,Copepod,copépodo,copépodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Clausocalanidae,,,Clausocalanus,sp. 1,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8799,Copepod,copépodo,copépodo,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Clausocalanidae,,,Pseudocalanus,elongatus,,"Boeck, 1865",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8907,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Epacteriscidae,,,Enantiosis,galapagensis,,"Fosshagen, Boxshall & Iliffe, 2001",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,11762,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Eucalanidae,,,Eucalanus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8830,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Eucalanidae,,,Eucalanus,subcrasus,,"Giesbrecht, 1888",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8831,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Eucalanidae,,,Paraeucalanus,attenuatus,,"Dana, 1849",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8890,Copepod,copépodo,,Syn.: Eucalanus attenuatus,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Eucalanidae,,,Subeucalanus,subcrassus,,"Giesbrecht, 1888",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8928,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Euchaetidae,,,Euchaeta,longicornis,,"Giesbrecht, 1888",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8832,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Euchaetidae,,,Euchaeta,marina,,"Prestandrea, 1833",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8833,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Euchaetidae,,,Euchaeta,tenuis,,"Esterly, 1906",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8834,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Euchaetidae,,,Paraeuchaeta,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8891,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Euchaetidae,,,Parauchaeta,norvegica,,"Boeck, 1872",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8895,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Mesaiokeratidae,,,Mesaiokeratidae,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8862,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Metridinidae,,,Metridia,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8867,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Paracalanidae,,,Acrocalanus,longicornis,,"Giesbrecht, 1888",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8769,Copepod,copépodo,acrocalanus,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Paracalanidae,,,Paracalanus,denudatus,,"Sewell, 1929",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8888,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Paracalanidae,,,Paracalanus,parvus,,"Claus, 1863",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8887,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Paracalanidae,,,Paracalanus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8889,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Pontellidae,,,Labidocera,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8850,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Pontellidae,,,Neopontella,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8875,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Pontellidae,,,Pontellopsis,yamadae,,"Mori, 1937",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8905,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Pseudodiaptomidae,,,Pseudodiaptomus,cf. dauglishi,,"Sewell, 1932",NoData,NoData,,4,,,,,,,,,,,True,,,,,,,,True,,,8908,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Pseudodiaptomidae,,,Pseudodiaptomus,galapagensis,,"Grice, 1964",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,9840,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Pseudodiaptomidae,,,Pseudodiaptomus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8909,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Pseudodiaptomidae,,,Pseudodiaptomus,wrighri,,"Johnson, 1964",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8910,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Rhincalanidae,,,Rhincalanus,nasutus,,"Giesbrecht, 1888",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8912,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Rhincalanidae,,,Rhincalanus,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8913,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Temoridae,,,Temora,discaudata,,"Giesbrecht, 1889",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8931,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Calanoida,,,Temoridae,,,Temora,longirostris,,"O.F. Müller, 1785",NoData,NoData,,1,,,,,,,,,,,True,,,,,,,,True,,,8932,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Cyclopoida,,,Oithonidae,,,Oithona,sp.,,,NoData,NoData,,3,,,,,,,,,,,True,,,,,,,,True,,,8878,Copepod,copépodo,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ameiridae,,,Nitocra,bisetosa,,"Mielke, 1993",NoData,NoData,,8,,True,True,True,True,True,True,True,,True,True,True,True,,,,,True,True,,True,12593,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ameiridae,,,Pseudoleptomesochrella,venezolana,,"Mielke, 1995",NoData,NoData,,1,,True,,True,True,,True,,,True,True,True,True,,,,,True,True,,,12596,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ameiridae,,,Stenocopia,limicola,,"Willey, 1935",NoData,NoData,,1,,,True,,,,,,,,True,,,,,,,,True,,True,12172,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ameiridae,,,Stenocopia,sarsi,,"Mielke, 1997",NoData,NoData,,1,,,,,True,,,,,,True,,,,,,,True,True,,,12173,,,,,,,,,,
Eukaryota,Animalia,Arthropoda,Maxillopoda,Harpacticoida,,,Ancorabolidae,,,Paralaophontodes,exopoditus,,"Mielke, 1981",Na,Id,,1,,,,,,,,,,,True,,,,,,,,True,,,12638,Copepod,copépodo,,,,,,,,
